paperId,title,url,publicationTypes,abstract,year,citationCount,journal_volume,authorIds,corresponding_author,venue,journal_name,keywords
957f5b1e7ca48891c2e279aefbfa0f04d989c21e,In-Depth Benchmarking of Graph Database Systems with the Linked Data Benchmark Council (LDBC) Social Network Benchmark (SNB),https://www.semanticscholar.org/paper/957f5b1e7ca48891c2e279aefbfa0f04d989c21e,JournalArticle,"In this study, we present the first results of a complete implementation of the LDBC SNB benchmark -- interactive short, interactive complex, and business intelligence -- in two native graph database systems---Neo4j and TigerGraph. In addition to thoroughly evaluating the performance of all of the 46 queries in the benchmark on four scale factors -- SF-1, SF-10, SF-100, and SF-1000 -- and three computing architectures -- on premise and in the cloud -- we also measure the bulk loading time and storage size. Our results show that TigerGraph is consistently outperforming Neo4j on the majority of the queries---by two or more orders of magnitude (100X factor) on certain interactive complex and business intelligence queries. The gap increases with the size of the data since only TigerGraph is able to scale to SF-1000---Neo4j finishes only 12 of the 25 business intelligence queries in reasonable time. Nonetheless, Neo4j is generally faster at bulk loading graph data up to SF-100. A key to our study is the active involvement of the vendors in the tuning of their platforms. In order to encourage reproducibility, we make all the code, scripts, and configuration parameters publicly available online.",2019,13,abs/1907.07405,[2289824.0],2289824.0,Vienna,arXiv.org,"['business', 'intelligence', 'study', 'graph database', 'Graph Database']"
537f5e8e4139392cd2d108f32495e5b2b80151ac,Implementation of a HL7-CQL Engine Using the Graph Database Neo4J,https://www.semanticscholar.org/paper/537f5e8e4139392cd2d108f32495e5b2b80151ac,JournalArticle,"The Clinical Quality Language (CQL) is a useful tool for defining search requests for data stores containing FHIR data. Unfortunately, there are only few execution engines that are able to evaluate CQL queries. As FHIR data represents a graph structure, the authors pursue the approach of storing all data contained in a FHIR server in the graph database Neo4J and to translate CQL queries into Neo4J's query language Cypher. The query results returned by the graph database are retranslated into their FHIR representation and returned to the querying user. The approach has been positively tested on publicly available FHIR servers with a handcrafted set of example CQL queries.",2019,5,267,"[1785288.0, 98034859.0, 40992258.0, 38827385.0, 145222303.0, 1755795.0, 1707592.0]",1785288.0,Ljubljana,"Jahrestagung der Deutschen Gesellschaft für Medizinische Informatik, Biometrie und Epidemiologie","['data', 'cql', 'graph', 'graph database', 'Graph Database']"
c2528e88d5554e9df9f9d482ad46cb5331c4d794,Benchmarking Graph Database Backends - What Works Well with Wikidata?,https://www.semanticscholar.org/paper/c2528e88d5554e9df9f9d482ad46cb5331c4d794,JournalArticle,"Knowledge bases often utilize graphs as logical model. RDF-based knowledge bases (KB) are prime examples, as RDF (Resource Description Framework) does use graph as logical model. Graph databases are an emerging breed of NoSQL-type databases, offering graph as the logical model. Although there are specialized databases, the so-called triple stores, for storing RDF data, graph databases can also be promising candidates for storing knowledge. In this paper, we benchmark different graph database implementations loaded with Wikidata, a real-life, large-scale knowledge base. Graph databases come in all shapes and sizes, offer different APIs and graph models. Hence we used a measurement system, that can abstract away the API differences. For the modeling aspect, we made measurements with different graph encodings previously suggested in the literature, in order to observe the impact of the encoding aspect on the overall performance. 
 ",2019,8,24,"[2058456649.0, 2057440722.0, 144521155.0]",2058456649.0,Tallinn,Acta Cybernetica,"['graph', 'knowledge', 'model', 'graph database', 'Graph Database']"
f295157f37cfb43cd8d8d2690ea124edc5ea59c2,Beyond Macrobenchmarks: Microbenchmark-based Graph Database Evaluation,https://www.semanticscholar.org/paper/f295157f37cfb43cd8d8d2690ea124edc5ea59c2,JournalArticle,"
 Despite the increasing interest in graph databases their requirements and specifications are not yet fully understood by everyone, leading to a great deal of variation in the supported functionalities and the achieved performances. In this work, we provide a comprehensive study of the existing graph database systems. We introduce a novel microbenchmarking framework that provides insights on their performance that go beyond what macro-benchmarks can offer. The framework includes the largest set of queries and operators so far considered. The graph database systems are evaluated on synthetic and real data, from different domains, and at scales much larger than any previous work. The framework is materialized as an open-source suite and is easily extended to new datasets, systems, and queries
 1
 .
",2018,47,12,"[2574504.0, 3415440.0, 2163752.0]",2574504.0,Ljubljana,Proceedings of the VLDB Endowment,"['graph', 'systems', 'framework', 'graph database', 'Graph Database']"
dcbaf58b16ac7ef947879ea37c021466357b291a,Use of Graph Database for the Integration of Heterogeneous Biological Data,https://www.semanticscholar.org/paper/dcbaf58b16ac7ef947879ea37c021466357b291a,JournalArticle,"Understanding complex relationships among heterogeneous biological data is one of the fundamental goals in biology. In most cases, diverse biological data are stored in relational databases, such as MySQL and Oracle, which store data in multiple tables and then infer relationships by multiple-join statements. Recently, a new type of database, called the graph-based database, was developed to natively represent various kinds of complex relationships, and it is widely used among computer science communities and IT industries. Here, we demonstrate the feasibility of using a graph-based database for complex biological relationships by comparing the performance between MySQL and Neo4j, one of the most widely used graph databases. We collected various biological data (protein-protein interaction, drug-target, gene-disease, etc.) from several existing sources, removed duplicate and redundant data, and finally constructed a graph database containing 114,550 nodes and 82,674,321 relationships. When we tested the query execution performance of MySQL versus Neo4j, we found that Neo4j outperformed MySQL in all cases. While Neo4j exhibited a very fast response for various queries, MySQL exhibited latent or unfinished responses for complex queries with multiple-join statements. These results show that using graph-based databases, such as Neo4j, is an efficient way to store complex biological relationships. Moreover, querying a graph database in diverse ways has the potential to reveal novel relationships among heterogeneous biological data.",2017,76,15,"[3515169.0, 2248549493.0, 2249671765.0]",3515169.0,Prague,Genomics & Informatics,"['relationships', 'data', 'mysql', 'graph database', 'Graph Database']"
4cd033a56b19f87f6adfefeef5fcc990306ecf40,Neo4j graph database realizes efficient storage performance of oilfield ontology,https://www.semanticscholar.org/paper/4cd033a56b19f87f6adfefeef5fcc990306ecf40,JournalArticle,"The integration of oilfield multidisciplinary ontology is increasingly important for the growth of the Semantic Web. However, current methods encounter performance bottlenecks either in storing data and searching for information when processing large amounts of data. To overcome these challenges, we propose a domain-ontology process based on the Neo4j graph database. In this paper, we focus on data storage and information retrieval of oilfield ontology. We have designed mapping rules from ontology files to regulate the Neo4j database, which can greatly reduce the required storage space. A two-tier index architecture, including object and triad indexing, is used to keep loading times low and match with different patterns for accurate retrieval. Therefore, we propose a retrieval method based on this architecture. Based on our evaluation, the retrieval method can save 13.04% of the storage space and improve retrieval efficiency by more than 30 times compared with the methods of relational databases.",2018,34,13,"[51417783.0, 2115736466.0, 2510306.0, 2108756985.0, 145510499.0, 51917504.0]",51417783.0,Paris,PLoS ONE,"['retrieval', 'ontology', 'data', 'graph database', 'Graph Database']"
9a0965beef113cc37491004b1848149e00300561,A Graph Database Model for Knowledge Extracted from Place Descriptions,https://www.semanticscholar.org/paper/9a0965beef113cc37491004b1848149e00300561,JournalArticle,"Everyday place descriptions provide a rich source of knowledge about places and their relative locations. This research proposes a place graph model for modelling this spatial, non-spatial, and contextual knowledge from place descriptions. The model extends a prior place graph, and overcomes a number of limitations. The model is implemented using a graph database, and a management system has also been developed that allows operations including querying, mapping, and visualizing the stored knowledge in an extended place graph. Then three experimental tasks, namely georeferencing, reasoning, and querying, are selected to demonstrate the superiority of the extended model.",2018,22,7,"[2149052018.0, 2074432.0, 145285033.0, 1686534.0]",2149052018.0,Stockholm,ISPRS Int. J. Geo Inf.,"['place', 'graph', 'model', 'graph database', 'Graph Database']"
5f7f10f913ecc478ff7ba304c265fd3c700b47d7,Modeling Graph Database Schema,https://www.semanticscholar.org/paper/5f7f10f913ecc478ff7ba304c265fd3c700b47d7,JournalArticle,"The authors present a new method for creating a graph database schema (GDBS) based on an entity-relationship diagram (ERD) of the application domain, which is mapped to a GDBS in a two-step process. First, the original ERD is adjusted to a semantically equivalent ERD (enabling it to be mapped in step two). In the second step, the adjusted ERD is mapped to a GDBS according to specific rules. The resulting GDBS includes integrity constraints that enrich existing graph databases.",2017,35,19,"[1414019666.0, 1732091.0, 1762969.0, 1753089.0]",1414019666.0,Stockholm,IT Professional,"['gdbs', 'erd', 'graph', 'graph database', 'Graph Database']"
ce3285bf1853f00c00535325851df5c33a0fc5d6,The Fragment Network: A Chemistry Recommendation Engine Built Using a Graph Database.,https://www.semanticscholar.org/paper/ce3285bf1853f00c00535325851df5c33a0fc5d6,JournalArticle,"The hit validation stage of a fragment-based drug discovery campaign involves probing the SAR around one or more fragment hits. This often requires a search for similar compounds in a corporate collection or from commercial suppliers. The Fragment Network is a graph database that allows a user to efficiently search chemical space around a compound of interest. The result set is chemically intuitive, naturally grouped by substitution pattern and meaningfully sorted according to the number of observations of each transformation in medicinal chemistry databases. This paper describes the algorithms used to construct and search the Fragment Network and provides examples of how it may be used in a drug discovery context.",2017,29,60 14,"[145366422.0, 32682297.0, 2462060.0]",145366422.0,Copenhagen,Journal of Medicinal Chemistry,"['fragment', 'drug', 'discovery', 'graph database', 'Graph Database']"
448959eff044f02040ded5afd483b7c4e811b0ac,Engineering Knowledge Graph from Patent Database,https://www.semanticscholar.org/paper/448959eff044f02040ded5afd483b7c4e811b0ac,JournalArticle,"
 We propose a large, scalable engineering knowledge graph, comprising sets of real-world engineering “facts” as < entity, relationship, entity > triples that are found in the patent database. We apply a set of rules based on the syntactic and lexical properties of claims in a patent document to extract facts. We aggregate these facts within each patent document and integrate the aggregated sets of facts across the patent database to obtain an engineering knowledge graph. Such a knowledge graph is expected to support inference, reasoning, and recalling in various engineering tasks. The knowledge graph has a greater size and coverage in comparison with the previously used knowledge graphs and semantic networks in the engineering literature.",2021,41,22,"[51471694.0, 1906960.0, 2053320598.0, 145990580.0]",51471694.0,Monaco,Journal of Computing and Information Science in Engineering,"['engineering', 'knowledge', 'graph', 'graph database', 'Graph Database']"
e89c37b7c2ff465db43c4b9f674867ec4b98aa8b,EpiGeNet: A Graph Database of Interdependencies Between Genetic and Epigenetic Events in Colorectal Cancer,https://www.semanticscholar.org/paper/e89c37b7c2ff465db43c4b9f674867ec4b98aa8b,JournalArticle,"The development of colorectal cancer (CRC)-the third most common cancer type-has been associated with deregulations of cellular mechanisms stimulated by both genetic and epigenetic events. StatEpigen is a manually curated and annotated database, containing information on interdependencies between genetic and epigenetic signals, and specialized currently for CRC research. Although StatEpigen provides a well-developed graphical user interface for information retrieval, advanced queries involving associations between multiple concepts can benefit from more detailed graph representation of the integrated data. This can be achieved by using a graph database (NoSQL) approach. Data were extracted from StatEpigen and imported to our newly developed EpiGeNet, a graph database for storage and querying of conditional relationships between molecular (genetic and epigenetic) events observed at different stages of colorectal oncogenesis. We illustrate the enhanced capability of EpiGeNet for exploration of different queries related to colorectal tumor progression; specifically, we demonstrate the query process for (i) stage-specific molecular events, (ii) most frequently observed genetic and epigenetic interdependencies in colon adenoma, and (iii) paths connecting key genes reported in CRC and associated events. The EpiGeNet framework offers improved capability for management and visualization of data on molecular events specific to CRC initiation and progression.",2017,19,24 10,"[8613913.0, 50701671.0, 47631235.0, 36994619.0, 48107154.0, 31590259.0, 1679216.0, 48662628.0]",8613913.0,Bratislava,J. Comput. Biol.,"['events', 'statepigen', 'database', 'graph database', 'Graph Database']"
ce51eff5b529ee572dab1c1f38f20adc8e89bab2,System G Distributed Graph Database,https://www.semanticscholar.org/paper/ce51eff5b529ee572dab1c1f38f20adc8e89bab2,JournalArticle,"Motivated by the need to extract knowledge and value frominterconnected data, graph analytics on big data is a veryactive area of research in both industry and academia. Tosupport graph analytics efficiently a large number of in mem-ory graph libraries, graph processing systems and graphdatabases have emerged. Projects in each of these cate-gories focus on particular aspects such as static versus dy-namic graphs, off line versus on line processing, small versuslarge graphs, etc.While there has been much advance in graph processingin the past decades, there is still a need for a fast graph pro-cessing, using a cluster of machines with distributed storage.In this paper, we discuss a novel distributed graph databasecalled System G designed for efficient graph data storage andprocessing on modern computing architectures. In particu-lar we describe a single node graph database and a runtimeand communication layer that allows us to compose a dis-tributed graph database from multiple single node instances.From various industry requirements, we find that fast inser-tions and large volume concurrent queries are critical partsof the graph databases and we optimize our database forsuch features. We experimentally show the efficiency ofSystem G for storing data and processing graph queries onstate-of-the-art platforms.",2018,4,abs/1802.03057,"[49573525.0, 2231831.0, 2108602524.0, 48239920.0, 2059069849.0, 3166546.0, 2108965391.0, 35638374.0]",49573525.0,San Marino,arXiv.org,"['graph', 'data', 'database', 'graph database', 'Graph Database']"
bbb52447f2f38aad9613ba026f88b57637ffcbea,Towards FAIRer Biological Knowledge Networks Using a Hybrid Linked Data and Graph Database Approach,https://www.semanticscholar.org/paper/bbb52447f2f38aad9613ba026f88b57637ffcbea,JournalArticle,"Abstract The speed and accuracy of new scientific discoveries – be it by humans or artificial intelligence – depends on the quality of the underlying data and on the technology to connect, search and share the data efficiently. In recent years, we have seen the rise of graph databases and semi-formal data models such as knowledge graphs to facilitate software approaches to scientific discovery. These approaches extend work based on formalised models, such as the Semantic Web. In this paper, we present our developments to connect, search and share data about genome-scale knowledge networks (GSKN). We have developed a simple application ontology based on OWL/RDF with mappings to standard schemas. We are employing the ontology to power data access services like resolvable URIs, SPARQL endpoints, JSON-LD web APIs and Neo4j-based knowledge graphs. We demonstrate how the proposed ontology and graph databases considerably improve search and access to interoperable and reusable biological knowledge (i.e. the FAIRness data principles).",2018,20,15,"[2507242.0, 2117776059.0, 31590259.0, 1398327640.0]",2507242.0,Kiev,Journal of Integrative Bioinformatics,"['data', 'knowledge', 'search', 'graph database', 'Graph Database']"
cf523942d56e90db182c5788845f6502da9a307d,3D Mapping Database Aided GNSS Based Collaborative Positioning Using Factor Graph Optimization,https://www.semanticscholar.org/paper/cf523942d56e90db182c5788845f6502da9a307d,JournalArticle,"The recent development in vehicle-to-everything (V2X) communication opens a new opportunity to improve the positioning performance of the road users. We explore the benefit of connecting the raw data of the global navigation satellite system (GNSS) from the agents. In urban areas, GNSS positioning is highly degraded due to signal blockage and reflection. 3D building model can play a major role in mitigating the GNSS multipath and non-line-of-sight (NLOS) effects. To combine the benefits of 3D models and V2X, we propose a novel 3D mapping aided (3DMA) GNSS-based collaborative positioning method that makes use of the available surrounding GNSS receivers’ measurements. By complementarily integrating the ray-tracing based 3DMA GNSS and the double difference technique, the random errors (such as multipath and NLOS) are mitigated while eliminating the systematic errors (such as atmospheric delay and satellite clock/orbit biases) between road user. To improve the accuracy and robustness of the collaborative algorithm, factor graph optimization (FGO) is employed to optimize the positioning solutions among agents. Multiple low-cost GNSS receivers are used to collect both static and dynamic data in Hong Kong and to evaluate the proposed algorithm by post-processing. We reduce the GNSS positioning error from over 30 meters to less than 10 meters for road users in a deep urban canyon.",2021,28,22,"[46266394.0, 1410897553.0, 41022905.0, 2631044.0]",46266394.0,Nicosia,IEEE transactions on intelligent transportation systems (Print),"['gnss', 'road', '3d', 'graph database', 'Graph Database']"
2396dbcfe1f7f9dafc6696c3c06b16fd3029f7a0,Topology Modeling and Analysis of a Power Grid Network Using a Graph Database,https://www.semanticscholar.org/paper/2396dbcfe1f7f9dafc6696c3c06b16fd3029f7a0,JournalArticle,"We introduce a new method for storing, modeling, and analyzing power grid data. First, we present an architecture for building the network model for a power grid using the open source graph database Neo4j. Second, we design singleand multi-threading systems for initial energization analysis of the power grid network. We design the shortest path search function and conditional search function based on Neo4j. Finally, we compare the functionality and efficiency of our graph database with a traditional relational database in system initial energization analysis and the shortest path function problems on small to large data sets. The results demonstrate the efficiency and effectiveness of topology modeling and analysis using graph database for a power grid network.",2017,14,10,"[2204964.0, 3256994.0, 121865955.0, 2145308743.0, 2064971594.0, 143627522.0]",2204964.0,Helsinki,International Journal of Computational Intelligence Systems,"['power', 'grid', 'database', 'graph database', 'Graph Database']"
78b2d392ebb100a220ceab6529d26909b27eaa32,"From Relational Database to Big Data: Converting Relational to Graph Database, MOOC Database as Example",https://www.semanticscholar.org/paper/78b2d392ebb100a220ceab6529d26909b27eaa32,JournalArticle,"Existing graph database management systems provide an efficient solution to data storage where graph models are widely used, the conversion of an existing application from a relational to graph data can be convenient but it is usually a hard task for database administrators. In this work, we propose a conversion tool from a relational to graph database. The approach supports the conversion of the schema and the data.",2017,5,8,"[2981793.0, 1596123047.0, 1596120258.0, 1732949.0]",2981793.0,Belgrade,J. Ubiquitous Syst. Pervasive Networks,"['graph', 'database', 'data', 'graph database', 'Graph Database']"
aa6c2afadd660fe4efbac699f7854e8f6f240c38,GenCoNet – A Graph Database for the Analysis of Comorbidities by Gene Networks,https://www.semanticscholar.org/paper/aa6c2afadd660fe4efbac699f7854e8f6f240c38,JournalArticle,"Abstract The prevalence of comorbid diseases poses a major health issue for millions of people worldwide and an enormous socio-economic burden for society. The molecular mechanisms for the development of comorbidities need to be investigated. For this purpose, a workflow system was developed to aggregate data on biomedical entities from heterogeneous data sources. The process of integrating and merging all data sources of the workflow system was implemented as a semi-automatic pipeline that provides the import, fusion, and analysis of the highly connected biomedical data in a Neo4j database GenCoNet. As a starting point, data on the common comorbid diseases essential hypertension and bronchial asthma was integrated. GenCoNet (https://genconet.kalis-amts.de) is a curated database that provides a better understanding of hereditary bases of comorbidities.",2018,9,15,"[38421496.0, 2040118.0, 4373076.0, 144294520.0, 2080135160.0, 2513276.0, 144649232.0, 144098801.0]",38421496.0,Lisbon,Journal of Integrative Bioinformatics,"['data', 'comorbid', 'diseases', 'graph database', 'Graph Database']"
8dd0c1e955c66092ff951941a151336211e6e171,PhyloSuite: An integrated and scalable desktop platform for streamlined molecular sequence data management and evolutionary phylogenetics studies,https://www.semanticscholar.org/paper/8dd0c1e955c66092ff951941a151336211e6e171,JournalArticle,"Multigene and genomic data sets have become commonplace in the field of phylogenetics, but many existing tools are not designed for such data sets, which often makes the analysis time‐consuming and tedious. Here, we present PhyloSuite, a (cross‐platform, open‐source, stand‐alone Python graphical user interface) user‐friendly workflow desktop platform dedicated to streamlining molecular sequence data management and evolutionary phylogenetics studies. It uses a plugin‐based system that integrates several phylogenetic and bioinformatic tools, thereby streamlining the entire procedure, from data acquisition to phylogenetic tree annotation (in combination with iTOL). It has the following features: (a) point‐and‐click and drag‐and‐drop graphical user interface; (b) a workplace to manage and organize molecular sequence data and results of analyses; (c) GenBank entry extraction and comparative statistics; and (d) a phylogenetic workflow with batch processing capability, comprising sequence alignment (mafft and macse), alignment optimization (trimAl, HmmCleaner and Gblocks), data set concatenation, best partitioning scheme and best evolutionary model selection (PartitionFinder and modelfinder), and phylogenetic inference (MrBayes and iq‐tree). PhyloSuite is designed for both beginners and experienced researchers, allowing the former to quick‐start their way into phylogenetic analysis, and the latter to conduct, store and manage their work in a streamlined way, and spend more time investigating scientific questions instead of wasting it on transferring files from one software program to another.",2019,1581,20,"[113087456.0, 3817732.0, 5989466.0, 2286418480.0, 2108930648.0, 2109050852.0, 150116413.0]",113087456.0,Vilnius,Molecular Ecology Resources,"['data', 'sequence', 'sets', 'data management', 'Data Management']"
91bda0785eaf642515eefc9ff2ecd7ddbacaccae,FDM: Fuzzy-Optimized Data Management Technique for Improving Big Data Analytics,https://www.semanticscholar.org/paper/91bda0785eaf642515eefc9ff2ecd7ddbacaccae,JournalArticle,"Big data analytics and processing require complex architectures and sophisticated techniques for extracting useful information from the accumulated information. Visualizing the extracted data for real-time solutions is demanding in accordance with the semantics and the classification employed by the processing models. This article introduces fuzzy-optimized data management (FDM) technique for classifying and improving coalition of accumulated information based semantics and constraints. The dependency of the information is classified on the basis of the relationships modeled between the data based on the attributes. This technique segregates the considered attributes based on similarity index boundaries to process complex data in a controlled time. The performance of the proposed FDM is analyzed using a real-time weather forecast dataset consisting of sensor data (observed) and image data (captured). With this dataset, the functions of FDM such as input semantics analytics and classification based on similarity are performed. The metrics classification and processing time and similarity index are analyzed for the varying data sizes, classification instances, and dataset records. The proposed FDM is found to achieve 36.28% less processing time for varying classification instances, and 12.57% high similarity index.",2021,56,29,"[10148761.0, 2006530617.0, 46916453.0, 145377105.0, 152571594.0, 18180865.0, 27648952.0, 90943712.0]",10148761.0,Amsterdam,IEEE transactions on fuzzy systems,"['data', 'classification', 'processing', 'data management', 'Data Management']"
02fa2389b1b64b661192e224bed8af6df0ce80f6,Deep Reinforcement Learning Assisted Federated Learning Algorithm for Data Management of IIoT,https://www.semanticscholar.org/paper/02fa2389b1b64b661192e224bed8af6df0ce80f6,JournalArticle,"The continuous expanded scale of the industrial Internet of Things (IIoT) leads to IIoT equipments generating massive amounts of user data every moment. According to the different requirement of end users, these data usually have high heterogeneity and privacy, while most of users are reluctant to expose them to the public view. How to manage these time series data in an efficient and safe way in the field of IIoT is still an open issue, such that it has attracted extensive attention from academia and industry. As a new machine learning paradigm, federated learning (FL) has great advantages in training heterogeneous and private data. This article studies the FL technology applications to manage IIoT equipment data in wireless network environments. In order to increase the model aggregation rate and reduce communication costs, we apply deep reinforcement learning (DRL) to IIoT equipment selection process, specifically to select those IIoT equipment nodes with accurate models. Therefore, we propose a FL algorithm assisted by DRL, which can take into account the privacy and efficiency of data training of IIoT equipment. By analyzing the data characteristics of IIoT equipments, we use MNIST, fashion MNIST, and CIFAR-10 datasets to represent the data generated by IIoT. During the experiment, we employ the deep neural network model to train the data, and experimental results show that the accuracy can reach more than 97%, which corroborates the effectiveness of the proposed algorithm.",2021,93,17,"[40075749.0, 2144447082.0, 1750017.0, 145169163.0]",40075749.0,Helsinki,IEEE Transactions on Industrial Informatics,"['iiot', 'data', 'equipment', 'data management', 'Data Management']"
9f9afed22cdc73be627932270a9bcae341df99d4,Towards Observability Data Management at Scale,https://www.semanticscholar.org/paper/9f9afed22cdc73be627932270a9bcae341df99d4,JournalArticle,"Observability has been gaining importance as a key capability in today's large-scale software systems and services. Motivated by current experience in industry exemplified by Slack and as a call to arms for database research, this paper outlines the challenges and opportunities involved in designing and building Observability Data Management Systems (ODMSs) to handle this emerging workload at scale.",2021,24,49,"[2678944.0, 8347899.0, 2031287.0, 1773620.0]",2678944.0,Bucharest,SIGMOD record,"['observability', 'systems', 'importance', 'data management', 'Data Management']"
cd5b4b113d5fa90b5dc5aa372111b89d18df88fb,Automating Research Data Management Using Machine-Actionable Data Management Plans,https://www.semanticscholar.org/paper/cd5b4b113d5fa90b5dc5aa372111b89d18df88fb,JournalArticle,"Many research funders mandate researchers to create and maintain data management plans (DMPs) for research projects that describe how research data is managed to ensure its reusability. A DMP, being a static textual document, is difficult to act upon and can quickly become obsolete and impractical to maintain. A new generation of machine-actionable DMPs (maDMPs) was therefore proposed by the Research Data Alliance to enable automated integration of information and updates. maDMPs open up a variety of use cases enabling interoperability of research systems and automation of data management tasks. In this article, we describe a system for machine-actionable data management planning in an institutional context. We identify common use cases within research that can be automated to benefit from machine-actionability of DMPs. We propose a reference architecture of an maDMP support system that can be embedded into an institutional research data management infrastructure. The system semi-automates creation and maintenance of DMPs, and thus eases the burden for the stakeholders responsible for various DMP elements. We evaluate the proposed system in a case study conducted at the largest technical university in Austria and quantify to what extent the DMP templates provided by the European Commission and a national funding body can be pre-filled. The proof-of-concept implementation shows that maDMP workflows can be semi-automated, thus workload on involved parties can be reduced and quality of information increased. The results are especially relevant to decision makers and infrastructure operators who want to design information systems in a systematic way that can utilize the full potential of maDMPs.",2021,11,13,"[1752597.0, 2124473614.0, 145494588.0]",1752597.0,Ljubljana,ACM Transactions on Management Information Systems,"['research', 'data', 'management', 'data management', 'Data Management']"
1ff76ab0fcf22110df62337d462e15d79a2a2593,A Blockchain-Based Trusted Data Management Scheme in Edge Computing,https://www.semanticscholar.org/paper/1ff76ab0fcf22110df62337d462e15d79a2a2593,JournalArticle,"With rapid development of computing technologies, large amount of data are gathered from edge terminals or Internet of Things (IoT) devices, however data trust and security in edge computing environment are very important issues to be considered, especially when the gathered data are fraud or dishonest, or the data are misused or spread without any authorization, which may lead to serious problems. In this article, a blockchain-based trusted data management scheme (called BlockTDM) in edge computing is proposed to solve the above problems, in which we proposed a flexible and configurable blockchain architecture that includes mutual authentication protocol, flexible consensus, smart contract, block and transaction data management, blockchain nodes management, and deployment. The BlockTDM scheme can support matrix-based multichannel data segment and isolation for sensitive or privacy data protection, and moreover, we have designed user-defined sensitive data encryption before the transaction payload stores in blockchain system, and have implemented conditional access and decryption query of the protected blockchain data and transactions through smart contract. Finally, we have evaluated the proposed BlockTDM scheme security, availability, and efficiency with large amount of experiments. Analysis and evaluations manifest that the proposed BlockTDM scheme provides a general, flexible, and configurable blockchain-based paradigm for trusted data management with tamper-resistance, which is suitable for edge computing with high-level security and creditability.",2020,130,16,"[31303748.0, 12717353.0, 32069527.0, 47224454.0, 9195315.0, 2061881331.0]",31303748.0,San Marino,IEEE Transactions on Industrial Informatics,"['data', 'edge', 'management', 'data management', 'Data Management']"
b795c74a0150ec091003ffbaa5bd7d74487c137b,Responsible data management,https://www.semanticscholar.org/paper/b795c74a0150ec091003ffbaa5bd7d74487c137b,JournalArticle,"The need for responsible data management intensifies with the growing impact of data on society. One central locus of the societal impact of data are Automated Decision Systems (ADS), socio-legal-technical systems that are used broadly in industry, non-profits, and government. ADS process data about people, help make decisions that are consequential to people's lives, are designed with the stated goals of improving efficiency and promoting equitable access to opportunity, involve a combination of human and automated decision making, and are subject to auditing for legal compliance and to public disclosure. They may or may not use AI, and may or may not operate with a high degree of autonomy, but they rely heavily on data. In this article, we argue that the data management community is uniquely positioned to lead the responsible design, development, use, and oversight of ADS. We outline a technical research agenda that requires that we step outside our comfort zone of engineering for efficiency and accuracy, to also incorporate reasoning about values and beliefs. This seems high-risk, but one of the upsides is being able to explain to our children what we do and why it matters.",2020,84,13,"[1682824.0, 1686294.0, 145531067.0]",1682824.0,Sofia,Proceedings of the VLDB Endowment,"['data', 'ads', 'management', 'data management', 'Data Management']"
799d5a8271887adede035644d878c7bd555576df,Geospatial Data Management Research: Progress and Future Directions,https://www.semanticscholar.org/paper/799d5a8271887adede035644d878c7bd555576df,JournalArticle,"Without geospatial data management, today’s challenges in big data applications such as earth observation, geographic information system/building information modeling (GIS/BIM) integration, and 3D/4D city planning cannot be solved. Furthermore, geospatial data management plays a connecting role between data acquisition, data modelling, data visualization, and data analysis. It enables the continuous availability of geospatial data and the replicability of geospatial data analysis. In the first part of this article, five milestones of geospatial data management research are presented that were achieved during the last decade. The first one reflects advancements in BIM/GIS integration at data, process, and application levels. The second milestone presents theoretical progress by introducing topology as a key concept of geospatial data management. In the third milestone, 3D/4D geospatial data management is described as a key concept for city modelling, including subsurface models. Progress in modelling and visualization of massive geospatial features on web platforms is the fourth milestone which includes discrete global grid systems as an alternative geospatial reference framework. The intensive use of geosensor data sources is the fifth milestone which opens the way to parallel data storage platforms supporting data analysis on geosensors. In the second part of this article, five future directions of geospatial data management research are presented that have the potential to become key research fields of geospatial data management in the next decade. Geo-data science will have the task to extract knowledge from unstructured and structured geospatial data and to bridge the gap between modern information technology concepts and the geo-related sciences. Topology is presented as a powerful and general concept to analyze GIS and BIM data structures and spatial relations that will be of great importance in emerging applications such as smart cities and digital twins. Data-streaming libraries and “in-situ” geo-computing on objects executed directly on the sensors will revolutionize geo-information science and bridge geo-computing with geospatial data management. Advanced geospatial data visualization on web platforms will enable the representation of dynamically changing geospatial features or moving objects’ trajectories. Finally, geospatial data management will support big geospatial data analysis, and graph databases are expected to experience a revival on top of parallel and distributed data stores supporting big geospatial data analysis.",2020,71,9,"[3248270.0, 145663597.0, 46581566.0, 145216339.0, 1576996670.0, 2071346808.0, 1403759150.0, 2418044.0, 1483744000.0]",3248270.0,Oslo,ISPRS Int. J. Geo Inf.,"['data', 'management', 'analysis', 'data management', 'Data Management']"
