paperId,title,url,publicationTypes,abstract,year,citationCount,authorIds,corresponding_author,venue,number_reviewers,reviewers,approved,comments,proceedings,edition,keywords
5645502d73c6907f1671923638773152e55bfb00,TELeR: A General Taxonomy of LLM Prompts for Benchmarking Complex Tasks,https://www.semanticscholar.org/paper/5645502d73c6907f1671923638773152e55bfb00,Conference,"While LLMs have shown great success in understanding and generating text in traditional conversational settings, their potential for performing ill-defined complex tasks is largely under-studied. Indeed, we are yet to conduct comprehensive benchmarking studies with multiple LLMs that are exclusively focused on a complex task. However, conducting such benchmarking studies is challenging because of the large variations in LLMs' performance when different prompt types/styles are used and different degrees of detail are provided in the prompts. To address this issue, the paper proposes a general taxonomy that can be used to design prompts with specific properties in order to perform a wide range of complex tasks. This taxonomy will allow future benchmarking studies to report the specific categories of prompts used as part of the study, enabling meaningful comparisons across different studies. Also, by establishing a common standard through this taxonomy, researchers will be able to draw more accurate conclusions about LLMs' performance on a specific complex task.",2023,17,"2692077, 2185503028",2692077,San Marino,3,"144906624, 143666627, 3001926",Y,It would be interesting to compare to a baseline where the control systems are allowed to adapt to the individual design parameters.;Could you explain how classes are predicted given a test problem?;I could then identify the influential dimension(s) by taking the largest absolute values in the gradient vector.,Conference on Empirical Methods in Natural Language Processing,23,"llms,studies,prompts,llm,LLM"
f35de4f9b1a7c4d3fa96a0d2ab1bf8937671f6b6,Dropout as a Bayesian Approximation: Representing Model Uncertainty in Deep Learning,https://www.semanticscholar.org/paper/f35de4f9b1a7c4d3fa96a0d2ab1bf8937671f6b6,Conference,"Deep learning tools have gained tremendous attention in applied machine learning. However such tools for regression and classification do not capture model uncertainty. In comparison, Bayesian models offer a mathematically grounded framework to reason about model uncertainty, but usually come with a prohibitive computational cost. In this paper we develop a new theoretical framework casting dropout training in deep neural networks (NNs) as approximate Bayesian inference in deep Gaussian processes. A direct result of this theory gives us tools to model uncertainty with dropout NNs -- extracting information from existing models that has been thrown away so far. This mitigates the problem of representing uncertainty in deep learning without sacrificing either computational complexity or test accuracy. We perform an extensive study of the properties of dropout's uncertainty. Various network architectures and non-linearities are assessed on tasks of regression and classification, using MNIST as an example. We show a considerable improvement in predictive log-likelihood and RMSE compared to existing state-of-the-art methods, and finish by using dropout's uncertainty in deep reinforcement learning.",2015,7451,"2681954, 1744700",2681954,Sofia,2,"2243374631, 2171114745",Y,"Intriguing two phase RL approach for learning neural controllers for discrete programs This paper presents a reinforcement learning based approach to learn context-free parsers from pairs of input programs and their corresponding parse trees.;They then evaluate several existing network architectures on these tasks, and show that results are not as impressive as others might have assumed they would be.",International Conference on Machine Learning,15,"uncertainty,learning,tools,deep learning,Deep Learning"
e9a986c8ff6c2f381d026fe014f6aaa865f34da7,Deep Learning with Differential Privacy,https://www.semanticscholar.org/paper/e9a986c8ff6c2f381d026fe014f6aaa865f34da7,Conference,"Machine learning techniques based on neural networks are achieving remarkable results in a wide variety of domains. Often, the training of models requires large, representative datasets, which may be crowdsourced and contain sensitive information. The models should not expose private information in these datasets. Addressing this goal, we develop new algorithmic techniques for learning and a refined analysis of privacy costs within the framework of differential privacy. Our implementation and experiments demonstrate that we can train deep neural networks with non-convex objectives, under a modest privacy budget, and at a manageable cost in software complexity, training efficiency, and model quality.",2016,4616,"2057642721, 1396184193, 153440022, 145057514, 145591745, 35210462, 2152832173",2057642721,Madrid,2,"1710223, 2138715050",Y,"Secondly, the DDT’s leaves are parametrized with the encoder distribution q(z|x), and thus gradient information flows back through the DDT into the posterior approximations in order to make them more discriminative.;To my understanding, because of the presence of the NER in the With-NE-Table model, you could directly do update to the NE embeddings and query from the DB using a combination of embedding and the NE words (as the paper does), whereas the W/O-NE-Table model cannot because of lack of the NER.",Conference on Computer and Communications Security,16,"privacy,techniques,networks,deep learning,Deep Learning"
5b6ec746d309b165f9f9def873a2375b6fb40f3d,Xception: Deep Learning with Depthwise Separable Convolutions,https://www.semanticscholar.org/paper/5b6ec746d309b165f9f9def873a2375b6fb40f3d,Conference,"We present an interpretation of Inception modules in convolutional neural networks as being an intermediate step in-between regular convolution and the depthwise separable convolution operation (a depthwise convolution followed by a pointwise convolution). In this light, a depthwise separable convolution can be understood as an Inception module with a maximally large number of towers. This observation leads us to propose a novel deep convolutional neural network architecture inspired by Inception, where Inception modules have been replaced with depthwise separable convolutions. We show that this architecture, dubbed Xception, slightly outperforms Inception V3 on the ImageNet dataset (which Inception V3 was designed for), and significantly outperforms Inception V3 on a larger image classification dataset comprising 350 million images and 17,000 classes. Since the Xception architecture has the same number of parameters as Inception V3, the performance gains are not due to increased capacity but rather to a more efficient use of model parameters.",2016,11616,1565641737,1565641737,Vaduz,2,"1746807, 1904203865",Y,"Are the test environments sufficiently different from the training ones?;In the first paragraph of Section 4.5, I disagree with the sentence, ""Similar observations can be made for the other language pairs we considered.""",Computer Vision and Pattern Recognition,16,"inception,convolution,depthwise,deep learning,Deep Learning"
d997beefc0922d97202789d2ac307c55c2c52fba,PointNet: Deep Learning on Point Sets for 3D Classification and Segmentation,https://www.semanticscholar.org/paper/d997beefc0922d97202789d2ac307c55c2c52fba,Conference,"Point cloud is an important type of geometric data structure. Due to its irregular format, most researchers transform such data to regular 3D voxel grids or collections of images. This, however, renders data unnecessarily voluminous and causes issues. In this paper, we design a novel type of neural network that directly consumes point clouds, which well respects the permutation invariance of points in the input. Our network, named PointNet, provides a unified architecture for applications ranging from object classification, part segmentation, to scene semantic parsing. Though simple, PointNet is highly efficient and effective. Empirically, it shows strong performance on par or even better than state of the art. Theoretically, we provide analysis towards understanding of what the network has learnt and why the network is robust with respect to input perturbation and corruption.",2016,11051,"144329939, 144914140, 2216377, 51352814",144329939,Copenhagen,2,"1384224631, 32244429",Y,"And the results of figure 9, showing poor reconstructions when changing the class representation essentially demonstrates that the method isn't able to factorize class and style successfully.;The rollouts are then fed into the agent's policy / value function.",Computer Vision and Pattern Recognition,16,"network,data,point,deep learning,Deep Learning"
ff7bcaa4556cb13fc7bf03e477172493546172cd,What Uncertainties Do We Need in Bayesian Deep Learning for Computer Vision?,https://www.semanticscholar.org/paper/ff7bcaa4556cb13fc7bf03e477172493546172cd,Conference,"There are two major types of uncertainty one can model. Aleatoric uncertainty captures noise inherent in the observations. On the other hand, epistemic uncertainty accounts for uncertainty in the model - uncertainty which can be explained away given enough data. Traditionally it has been difficult to model epistemic uncertainty in computer vision, but with new Bayesian deep learning tools this is now possible. We study the benefits of modeling epistemic vs. aleatoric uncertainty in Bayesian deep learning models for vision tasks. For this we present a Bayesian deep learning framework combining input-dependent aleatoric uncertainty together with epistemic uncertainty. We study models under the framework with per-pixel semantic segmentation and depth regression tasks. Further, our explicit uncertainty formulation leads to new loss functions for these tasks, which can be interpreted as learned attenuation. This makes the loss more robust to noisy data, also giving new state-of-the-art results on segmentation and depth regression benchmarks.",2017,3815,"47645184, 2681954",47645184,Lisbon,3,"2327080, 10707709, 2548384",Y,"The idea of enforcing information isolation is brilliant.;But, it would be good if this can be supported with real life examples.;I do not know whether using a centralized network where each agent has a window of observations is a novel algorithm.",Neural Information Processing Systems,17,"uncertainty,model,tasks,deep learning,Deep Learning"
8674494bd7a076286b905912d26d47f7501c4046,PointNet++: Deep Hierarchical Feature Learning on Point Sets in a Metric Space,https://www.semanticscholar.org/paper/8674494bd7a076286b905912d26d47f7501c4046,Conference,"Few prior works study deep learning on point sets. PointNet by Qi et al. is a pioneer in this direction. However, by design PointNet does not capture local structures induced by the metric space points live in, limiting its ability to recognize fine-grained patterns and generalizability to complex scenes. In this work, we introduce a hierarchical neural network that applies PointNet recursively on a nested partitioning of the input point set. By exploiting metric space distances, our network is able to learn local features with increasing contextual scales. With further observation that point sets are usually sampled with varying densities, which results in greatly decreased performance for networks trained on uniform densities, we propose novel set learning layers to adaptively combine features from multiple scales. Experiments show that our network called PointNet++ is able to learn deep point set features efficiently and robustly. In particular, results significantly better than state-of-the-art have been obtained on challenging benchmarks of 3D point clouds.",2017,8165,"144329939, 47782132, 144914140, 51352814",144329939,Bucharest,2,"144418438, 1390195074",Y,"Experiments conducted on image classification and weakly supervised segmentation show the effectiveness of the proposed method.;The problem set-up of unpaired summarization is not particularly compelling, since summaries are typically found paired with their original documents.",Neural Information Processing Systems,17,"point,pointnet,network,deep learning,Deep Learning"
811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor,https://www.semanticscholar.org/paper/811df72e210e20de99719539505da54762a11c6d,Conference,"Model-free deep reinforcement learning (RL) algorithms have been demonstrated on a range of challenging decision making and control tasks. However, these methods typically suffer from two major challenges: very high sample complexity and brittle convergence properties, which necessitate meticulous hyperparameter tuning. Both of these challenges severely limit the applicability of such methods to complex, real-world domains. In this paper, we propose soft actor-critic, an off-policy actor-critic deep RL algorithm based on the maximum entropy reinforcement learning framework. In this framework, the actor aims to maximize expected reward while also maximizing entropy. That is, to succeed at the task while acting as randomly as possible. Prior deep RL methods based on this framework have been formulated as Q-learning methods. By combining off-policy updates with a stable stochastic actor-critic formulation, our method achieves state-of-the-art performance on a range of continuous control benchmark tasks, outperforming prior on-policy and off-policy methods. Furthermore, we demonstrate that, in contrast to other off-policy algorithms, our approach is very stable, achieving very similar performance across different random seeds.",2018,5850,"2587648, 35499972, 1689992, 1736651",2587648,Lisbon,3,"48907594, 2133037029, 35367497",Y,"As noted above, it is not clear what is the significance of this combination or how does it improve performance.;Also, that the ""style"" representation contain less (and I'd say slightly less, in Figure 7 b and d, we still see a lot of same class nearest neighbors) is not exactly a surprising result.;The proposed GGNN approach outperforms (bi-)LSTMs on both tasks.",International Conference on Machine Learning,18,"methods,rl,framework,deep learning,Deep Learning"
c889d6f98e6d79b89c3a6adf8a921f88fa6ba518,Model-Agnostic Meta-Learning for Fast Adaptation of Deep Networks,https://www.semanticscholar.org/paper/c889d6f98e6d79b89c3a6adf8a921f88fa6ba518,Conference,"We propose an algorithm for meta-learning that is model-agnostic, in the sense that it is compatible with any model trained with gradient descent and applicable to a variety of different learning problems, including classification, regression, and reinforcement learning. The goal of meta-learning is to train a model on a variety of learning tasks, such that it can solve new learning tasks using only a small number of training samples. In our approach, the parameters of the model are explicitly trained such that a small number of gradient steps with a small amount of training data from a new task will produce good generalization performance on that task. In effect, our method trains the model to be easy to fine-tune. We demonstrate that this approach leads to state-of-the-art performance on two few-shot image classification benchmarks, produces good results on few-shot regression, and accelerates fine-tuning for policy gradient reinforcement learning with neural network policies.",2017,9447,"46881670, 1689992, 1736651",46881670,Moscow,2,"4373076, 52257721",Y,"To see why these models are different, if it is the model of (2), and we look at only distinct words, the diagonal of the matrix P[v_i,v_i] does not really make sense and certainly will not follow Equation (7).;— Can the authors provide training time comparison of their model and other/baseline models?",International Conference on Machine Learning,17,"model,learning,metalearning,deep learning,Deep Learning"
69e76e16740ed69f4dc55361a3d319ac2f1293dd,Asynchronous Methods for Deep Reinforcement Learning,https://www.semanticscholar.org/paper/69e76e16740ed69f4dc55361a3d319ac2f1293dd,Conference,"We propose a conceptually simple and lightweight framework for deep reinforcement learning that uses asynchronous gradient descent for optimization of deep neural network controllers. We present asynchronous variants of four standard reinforcement learning algorithms and show that parallel actor-learners have a stabilizing effect on training allowing all four methods to successfully train neural network controllers. The best performing method, an asynchronous variant of actor-critic, surpasses the current state-of-the-art on the Atari domain while training for half the time on a single multi-core CPU instead of a GPU. Furthermore, we show that asynchronous actor-critic succeeds on a wide variety of continuous motor control problems as well as on a new task of navigating random 3D mazes using a visual input.",2016,7633,"3255983, 36045539, 153583218, 1753223, 2542999, 3367786, 145824029, 2645384",3255983,Luxembourg,2,"2267664, 1718134",Y,"Interesting paper, would like to see more experiments The paper proposed a new activation function that tries to alleviate the use of  other form of normalization methods for RNNs.;“ Would be good to see how this affects results and convergence speed.",International Conference on Machine Learning,16,"reinforcement,learning,network,deep learning,Deep Learning"
2c03df8b48bf3fa39054345bafabfeff15bfd11d,Deep Residual Learning for Image Recognition,https://www.semanticscholar.org/paper/2c03df8b48bf3fa39054345bafabfeff15bfd11d,Conference,"Deeper neural networks are more difficult to train. We present a residual learning framework to ease the training of networks that are substantially deeper than those used previously. We explicitly reformulate the layers as learning residual functions with reference to the layer inputs, instead of learning unreferenced functions. We provide comprehensive empirical evidence showing that these residual networks are easier to optimize, and can gain accuracy from considerably increased depth. On the ImageNet dataset we evaluate residual nets with a depth of up to 152 layers - 8× deeper than VGG nets [40] but still having lower complexity. An ensemble of these residual nets achieves 3.57% error on the ImageNet test set. This result won the 1st place on the ILSVRC 2015 classification task. We also present analysis on CIFAR-10 with 100 and 1000 layers. The depth of representations is of central importance for many visual recognition tasks. Solely due to our extremely deep representations, we obtain a 28% relative improvement on the COCO object detection dataset. Deep residual nets are foundations of our submissions to ILSVRC & COCO 2015 competitions1, where we also won the 1st places on the tasks of ImageNet detection, ImageNet localization, COCO detection, and COCO segmentation.",2015,157545,"39353098, 1771551, 3080683",39353098,Amsterdam,2,"3589089, 2323922",Y,Figure #s are missing off several figures.;Simulation results with MuJoCo physics simulator show that this simple trick reduces the amount of needed data by an order of magnitude.,Computer Vision and Pattern Recognition,15,"nets,networks,layers,deep learning,Deep Learning"
c468bbde6a22d961829e1970e6ad5795e05418d1,The Unreasonable Effectiveness of Deep Features as a Perceptual Metric,https://www.semanticscholar.org/paper/c468bbde6a22d961829e1970e6ad5795e05418d1,Conference,"While it is nearly effortless for humans to quickly assess the perceptual similarity between two images, the underlying processes are thought to be quite complex. Despite this, the most widely used perceptual metrics today, such as PSNR and SSIM, are simple, shallow functions, and fail to account for many nuances of human perception. Recently, the deep learning community has found that features of the VGG network trained on ImageNet classification has been remarkably useful as a training loss for image synthesis. But how perceptual are these so-called ""perceptual losses""? What elements are critical for their success? To answer these questions, we introduce a new dataset of human perceptual similarity judgments. We systematically evaluate deep features across different architectures and tasks and compare them with classic metrics. We find that deep features outperform all previous metrics by large margins on our dataset. More surprisingly, this result is not restricted to ImageNet-trained VGG features, but holds across different deep architectures and levels of supervision (supervised, self-supervised, or even unsupervised). Our results suggest that perceptual similarity is an emergent property shared across deep visual representations.",2018,7179,"2844849, 2094770, 1763086, 2177801, 39231399",2844849,Warsaw,2,"145683384, 2231240312",Y,"The paper is overall well written (though check Comment 3 below), it covers the related work well and it includes an insightful discussion about the importance of high rank models.;For the denoising comparison, how do the results compare to those obtained if you simulate a Markov Chain (sample latent state conditioned on noisy image, sample latent state, sample denoised observation, repeat using denoised observation) using a VAE?",2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,18,"features,similarity,metrics,deep learning,Deep Learning"
3b9732bb07dc99bde5e1f9f75251c6ea5039373e,Deep Reinforcement Learning with Double Q-Learning,https://www.semanticscholar.org/paper/3b9732bb07dc99bde5e1f9f75251c6ea5039373e,Conference,"
 
 The popular Q-learning algorithm is known to overestimate action values under certain conditions. It was not previously known whether, in practice, such overestimations are common, whether they harm performance, and whether they can generally be prevented. In this paper, we answer all these questions affirmatively. In particular, we first show that the recent DQN algorithm, which combines Q-learning with a deep neural network, suffers from substantial overestimations in some games in the Atari 2600 domain. We then show that the idea behind the Double Q-learning algorithm, which was introduced in a tabular setting, can be generalized to work with large-scale function approximation. We propose a specific adaptation to the DQN algorithm and show that the resulting algorithm not only reduces the observed overestimations, as hypothesized, but that this also leads to much better performance on several games.
 
",2015,6104,"7634925, 35099444, 145824029",7634925,Sofia,3,"1764004, 3437933, 34905515",Y,"Unsurprisingly (since the EEN noise does not seem to be conditioned on the input), the baseline deterministic model performs quite well.;3.  It would also be nice to show results on tasks that involve long term dependencies, such as speech modeling.;The “obverter” technique is quite interesting since it incorporates the concept from the theory of mind which is similar to human alignment or AGI approach.",AAAI Conference on Artificial Intelligence,15,"algorithm,overestimations,qlearning,deep learning,Deep Learning"
31f9eb39d840821979e5df9f34a6e92dd9c879f2,Learning Deep Features for Discriminative Localization,https://www.semanticscholar.org/paper/31f9eb39d840821979e5df9f34a6e92dd9c879f2,Conference,"In this work, we revisit the global average pooling layer proposed in [13], and shed light on how it explicitly enables the convolutional neural network (CNN) to have remarkable localization ability despite being trained on imagelevel labels. While this technique was previously proposed as a means for regularizing training, we find that it actually builds a generic localizable deep representation that exposes the implicit attention of CNNs on an image. Despite the apparent simplicity of global average pooling, we are able to achieve 37.1% top-5 error for object localization on ILSVRC 2014 without training on any bounding box annotation. We demonstrate in a variety of experiments that our network is able to localize the discriminative image regions despite just being trained for solving classification task1.",2015,7937,"145291669, 2556428, 2677488, 143868587, 143805211",145291669,Bern,3,"145590185, 34842481, 2153917002",Y,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.;It is observed that words case and average case empirical error estimates diverge when the input is high dimensional.;Second: They then train a model based agent using the collected transitions ( St, At, St+1 ).",Computer Vision and Pattern Recognition,15,"pooling,network,localization,deep learning,Deep Learning"
7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7,Learning Transferable Features with Deep Adaptation Networks,https://www.semanticscholar.org/paper/7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7,Conference,"Recent studies reveal that a deep neural network can learn transferable features which generalize well to novel tasks for domain adaptation. However, as deep features eventually transition from general to specific along the network, the feature transferability drops significantly in higher layers with increasing domain discrepancy. Hence, it is important to formally reduce the dataset bias and enhance the transferability in task-specific layers. In this paper, we propose a new Deep Adaptation Network (DAN) architecture, which generalizes deep convolutional neural network to the domain adaptation scenario. In DAN, hidden representations of all task-specific layers are embedded in a reproducing kernel Hilbert space where the mean embeddings of different domain distributions can be explicitly matched. The domain discrepancy is further reduced using an optimal multikernel selection method for mean embedding matching. DAN can learn transferable features with statistical guarantees, and can scale linearly by unbiased estimate of kernel embedding. Extensive empirical evidence shows that the proposed architecture yields state-of-the-art image classification error rates on standard domain adaptation benchmarks.",2015,4409,"35776445, 2146174097, 2144499343, 1694621",35776445,Copenhagen,2,"1800564, 1786155",Y,"The authors show through several experiments that the divide and conquer (DnC) technique can solve more complex tasks than can be solved with conventional policy gradient methods (TRPO is used as the baseline).;Some comments: - Perhaps, it is better to move Section 3.3 before Section 3.2 to emphasize the main contribution of this work, i.e., using Stein’s identity to derive an estimate of the gradient of the score function.",International Conference on Machine Learning,15,"domain,network,adaptation,deep learning,Deep Learning"
2eda2921a8da4b325f9d05f556594a5884c398a7,Overfitting in adversarially robust deep learning,https://www.semanticscholar.org/paper/2eda2921a8da4b325f9d05f556594a5884c398a7,Conference,"It is common practice in deep learning to use overparameterized networks and train for as long as possible; there are numerous studies that show, both theoretically and empirically, that such practices surprisingly do not unduly harm the generalization performance of the classifier. In this paper, we empirically study this phenomenon in the setting of adversarially trained deep networks, which are trained to minimize the loss under worst-case adversarial perturbations. We find that overfitting to the training set does in fact harm robust performance to a very large degree in adversarially robust training across multiple datasets (SVHN, CIFAR-10, CIFAR-100, and ImageNet) and perturbation models ($\ell_\infty$ and $\ell_2$). Based upon this observed effect, we show that the performance gains of virtually all recent algorithmic improvements upon adversarial training can be matched by simply using early stopping. We also show that effects such as the double descent curve do still occur in adversarially trained models, yet fail to explain the observed overfitting. Finally, we study several classical and modern deep learning remedies for overfitting, including regularization and data augmentation, and find that no approach in isolation improves significantly upon the gains achieved by early stopping. All code for reproducing the experiments as well as pretrained model weights and training logs can be found at this https URL.",2020,620,"51026953, 47260842, 117539586",51026953,San Marino,3,"6322777, 2279712392, 2116502347",Y,"Should these parameters be take out of the n-step advantage function A?;I encourage the authors to have the work proofread by a native speaker; clearer writing will ultimately increase the reach and impact of the paper.;But, it would be good if this can be supported with real life examples.",International Conference on Machine Learning,20,"training,performance,networks,deep learning,Deep Learning"
07cca761749bfe21c2d096ff60f32b574d5c84c4,Normalized Loss Functions for Deep Learning with Noisy Labels,https://www.semanticscholar.org/paper/07cca761749bfe21c2d096ff60f32b574d5c84c4,Conference,"Robust loss functions are essential for training accurate deep neural networks (DNNs) in the presence of noisy (incorrect) labels. It has been shown that the commonly used Cross Entropy (CE) loss is not robust to noisy labels. Whilst new loss functions have been designed, they are only partially robust. In this paper, we theoretically show by applying a simple normalization that: any loss can be made robust to noisy labels. However, in practice, simply being robust is not sufficient for a loss function to train accurate DNNs. By investigating several robust loss functions, we find that they suffer from a problem of underfitting. To address this, we propose a framework to build robust loss functions called Active Passive Loss (APL). APL combines two robust loss functions that mutually boost each other. Experiments on benchmark datasets demonstrate that the family of new loss functions created by our APL framework can consistently outperform state-of-the-art methods by large margins, especially under large noise rates such as 60% or 80% incorrect labels.",2020,317,"9576855, 1753845931, 1919541, 9035741, 144757691, 145148600",9576855,Moscow,3,"144985567, 2211964951, 1390481263",Y,"To my understanding, because of the presence of the NER in the With-NE-Table model, you could directly do update to the NE embeddings and query from the DB using a combination of embedding and the NE words (as the paper does), whereas the W/O-NE-Table model cannot because of lack of the NER.;I found the formulation of the \alpha to be non-intuitive and confusing at times.;The paper is generally well written, easy to read and understand, and the results are compelling.",International Conference on Machine Learning,20,"loss,functions,labels,deep learning,Deep Learning"
8760bc7631c0cb04e7138254e9fd6451b7def8ca,Revisiting Unreasonable Effectiveness of Data in Deep Learning Era,https://www.semanticscholar.org/paper/8760bc7631c0cb04e7138254e9fd6451b7def8ca,Conference,"The success of deep learning in vision can be attributed to: (a) models with high capacity; (b) increased computational power; and (c) availability of large-scale labeled data. Since 2012, there have been significant advances in representation capabilities of the models and computational capabilities of GPUs. But the size of the biggest dataset has surprisingly remained constant. What will happen if we increase the dataset size by 10 × or 100 × ? This paper takes a step towards clearing the clouds of mystery surrounding the relationship between ‘enormous data’ and visual deep learning. By exploiting the JFT-300M dataset which has more than 375M noisy labels for 300M images, we investigate how the performance of current vision tasks would change if this data was used for representation learning. Our paper delivers some surprising (and some expected) findings. First, we find that the performance on vision tasks increases logarithmically based on volume of training data size. Second, we show that representation learning (or pre-training) still holds a lot of promise. One can improve performance on many vision tasks by just training a better base model. Finally, as expected, we present new state-of-the-art results for different vision tasks including image classification, object detection, semantic segmentation and human pose estimation. Our sincere hope is that this inspires vision community to not undervalue the data and develop collective efforts in building larger datasets.",2017,2030,"1491624845, 1781242, 2108498897, 1726095131",1491624845,London,3,"32246932, 48740398, 2113618679",Y,"2. Even if this was correct, the main point is that this is ""only"" d times worse - see eq (11).;In any case, I also don't think that was the argument you were trying to make.;In a bit more detail, the key idea of the paper, at least to the extent that I understood it, was that the authors are able to introduce a model-based variance-reduction baseline into the policy gradient term.",IEEE International Conference on Computer Vision,17,"vision,data,tasks,deep learning,Deep Learning"
d81fc968196e06ccafd7ea4c008b13e1cad1be64,An End-to-End Deep Learning Architecture for Graph Classification,https://www.semanticscholar.org/paper/d81fc968196e06ccafd7ea4c008b13e1cad1be64,Conference,"
 
 Neural networks are typically designed to deal with data in tensor forms. In this paper, we propose a novel neural network architecture accepting graphs of arbitrary structure. Given a dataset containing graphs in the form of (G,y) where G is a graph and y is its class, we aim to develop neural networks that read the graphs directly and learn a classification function. There are two main challenges: 1) how to extract useful features characterizing the rich information encoded in a graph for classification purpose, and 2) how to sequentially read a graph in a meaningful and consistent order. To address the first challenge, we design a localized graph convolution model and show its connection with two graph kernels. To address the second challenge, we design a novel SortPooling layer which sorts graph vertices in a consistent order so that traditional neural networks can be trained on the graphs. Experiments on benchmark graph classification datasets demonstrate that the proposed architecture achieves highly competitive performance with state-of-the-art graph kernels and other graph neural network methods. Moreover, the architecture allows end-to-end gradient-based training with original graphs, without the need to first transform graphs into vectors.
 
",2018,1277,"3098251, 7217944, 40059761, 9527255",3098251,Moscow,2,"1764236, 145033446",Y,since you mention at the end of page 4 that you will only rely on linear SVMs for computational reasons.;5. It would be nice to see the gradient flow with the new activation function compared to the ones without.,AAAI Conference on Artificial Intelligence,18,"graph,graphs,networks,deep learning,Deep Learning"
329d31f881a17861eedeef6a9d8fd509cddd2b7c,QUARK: A Framework for Quantum Computing Application Benchmarking,https://www.semanticscholar.org/paper/329d31f881a17861eedeef6a9d8fd509cddd2b7c,Conference,"Quantum computing (QC) is anticipated to provide a speedup over classical approaches for specific problems in optimization, simulation, and machine learning. With the advances in quantum computing toward practical applications, the need to analyze and compare different quantum solutions is increasing. While different low-level benchmarks exist, they often do not provide sufficient insights into real-world application-level performance. We propose an application-centric benchmark method and the QUantum computing Application benchmaRK (QUARK) framework to foster the investigation and creation of application benchmarks for QC. This paper establishes three significant contributions: (1) it makes a case for application-level benchmarks and provides an in-depth ""pen and paper"" benchmark formulation of two reference problems: robot path and vehicle option optimization from the industrial domain; (2) it proposes the open-source QUARK framework for designing, implementing, executing, and analyzing benchmarks; (3) it provides multiple reference implementations for these two reference problems based on different known, and where needed, extended, classical and quantum algorithmic approaches and analyzes their performance on different types of infrastructures.",2022,20,"2147184066, 2105502136, 9653883, 50631038",2147184066,Moscow,2,"2217847684, 2158502526",Y,"The current paper presentation is a bit too dense to clearly understand the LL machine model and the two-phase algorithm.;So, I wish to see a section on testing with Resnet and GoogleNet.",International Conference on Quantum Computing and Engineering,22,"quantum,problems,benchmarks,quantum computing,Quantum Computing"
047286f5b9315a8e8bf56c4fc936e62f21495892,Resource Allocation in Quantum Networks for Distributed Quantum Computing,https://www.semanticscholar.org/paper/047286f5b9315a8e8bf56c4fc936e62f21495892,Conference,"The evolution of quantum computing technologies has been advancing at a steady pace in the recent years, and the current trend suggests that it will become available at scale for commercial purposes in the near future. The acceleration can be boosted by pooling compute infrastructures to either parallelize algorithm execution or solve bigger instances that are not feasible on a single quantum computer, which requires an underlying Quantum Internet: the interconnection of quantum computers by quantum links and repeaters to exchange entangled quantum bits. However, Quantum Internet research so far has been focused on provisioning point-to-point flows only, which is suitable for (e.g.) quantum sensing and metrology, but not for distributed quantum computing. In this paper, after a primer on quantum computing and networking, we investigate the requirements and objectives of smart computing on distributed nodes from the perspective of quantum network provisioning. We then design a resource allocation strategy that is evaluated through a comprehensive simulation campaign, whose results highlight the key features and performance issues, and lead the way to further investigation in this direction.",2022,14,"1741486, 2288804757, 1739490",1741486,Sofia,3,"2762838, 3428490, 1806271",Y,"Is the implicit assumption that for real, high-dimensional data the generator and data manifolds will *never* overlap?;* There's abundant literature on f-divergences which show that there's a 1-1 relationship between divergences and optimal (Bayes) risks of classification problems (e.g. Reid at al. Information, Divergence and Risk for Binary Experiments in JMLR and Garcia-Garcia et al. Divergences and Risks for Multiclass Experiments in COLT).;For instance, averaging the node embeddings is something that has shown promising results in previous work.",International Conference on Smart Computing,22,"quantum,computing,internet,quantum computing,Quantum Computing"
